,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,0.10134286880493164,0.011372879894097432,0.0059433460235595705,0.0007719629166020427,50,100,1,0.1,5,0.075,"{'n_estimators': 50, 'min_samples_split': 100, 'min_samples_leaf': 1, 'max_features': 0.1, 'max_depth': 5, 'learning_rate': 0.075}",0.7339214934151644,0.8215827691099992,0.7837697242933934,0.7700912569914631,0.8095165472014639,0.7340919745983037,0.7823018424822176,0.7340919745983037,0.7964908850984801,0.8224435742025641,0.7788302041991354,0.03334080106347038,2,0.8775194176038057,0.8675991558507706,0.8648607803388383,0.8774165676368143,0.8774452061516665,0.8675692680563065,0.8704915811580534,0.876076280183212,0.8789377823868758,0.874627854568946,0.873254389393529,0.004874583284225478
1,0.030568671226501466,0.004658428238504288,0.0059511661529541016,0.0013686015608094378,20,30,20,0.3,1,0.005,"{'n_estimators': 20, 'min_samples_split': 30, 'min_samples_leaf': 20, 'max_features': 0.3, 'max_depth': 1, 'learning_rate': 0.005}",0.6364637014059139,0.7087927045052401,0.6391991395714404,0.7088607594936711,0.7317672951721679,0.6686537140614267,0.7284221540786816,0.5900349153274876,0.6104968229349077,0.7182640144665462,0.6740955221017483,0.04941183373523406,85,0.6675427122548131,0.712021350845468,0.7175079812376732,0.7265137040821469,0.7089002496104465,0.6979628599583837,0.657089342114928,0.6628430693232183,0.7256261689903338,0.7089002496104465,0.6984907688027858,0.02495186956403724
2,0.04725468158721924,0.001877612116583838,0.004939818382263183,0.00045096457270470114,50,50,1,0.2,1,0.075,"{'n_estimators': 50, 'min_samples_split': 50, 'min_samples_leaf': 1, 'max_features': 0.2, 'max_depth': 1, 'learning_rate': 0.075}",0.7700912569914631,0.7714187967352525,0.7085806832642276,0.7431366102252178,0.7323779312314487,0.6201314508276533,0.7190004252117882,0.6952250623136699,0.7068901151582535,0.7710522457357899,0.7237904577694765,0.04381209007659839,56,0.7574926794219001,0.7543652802893308,0.7492269118513039,0.7576213870066748,0.7560479528136597,0.7532276979328928,0.7530770056315275,0.7546018421822885,0.7406444790683255,0.7463479631465201,0.7522653199344422,0.00510946382170089
3,0.02460973262786865,0.0016920552887641615,0.005022907257080078,0.0006961838692816124,20,150,1,0.3,1,0.005,"{'n_estimators': 20, 'min_samples_split': 150, 'min_samples_leaf': 1, 'max_features': 0.3, 'max_depth': 1, 'learning_rate': 0.005}",0.6364637014059139,0.7087927045052401,0.6391991395714404,0.7088607594936711,0.7317672951721679,0.6686537140614267,0.7284221540786816,0.5900349153274876,0.6104968229349077,0.7182640144665462,0.6740955221017483,0.04941183373523406,85,0.6675427122548131,0.712021350845468,0.7175079812376732,0.7265137040821469,0.7089002496104465,0.6979628599583837,0.657089342114928,0.6628430693232183,0.7256261689903338,0.7089002496104465,0.6984907688027858,0.02495186956403724
4,0.014339137077331542,0.0008083690764371353,0.005108761787414551,0.000944020127026125,10,50,5,0.3,1,0.005,"{'n_estimators': 10, 'min_samples_split': 50, 'min_samples_leaf': 5, 'max_features': 0.3, 'max_depth': 1, 'learning_rate': 0.005}",0.3403893202850761,0.3403893202850761,0.3403893202850761,0.3403893202850761,0.3403893202850761,0.3403893202850761,0.3403893202850761,0.3403893202850761,0.3403893202850761,0.3403893202850761,0.3403893202850762,5.551115123125783e-17,97,0.34038932028507607,0.34038932028507607,0.34038932028507607,0.34038932028507607,0.34038932028507607,0.34038932028507607,0.34038932028507607,0.34038932028507607,0.34038932028507607,0.34038932028507607,0.340389320285076,5.551115123125783e-17
5,0.03664264678955078,0.002097768532888769,0.0051446199417114254,0.0007527744598930679,20,100,50,0.3,3,0.005,"{'n_estimators': 20, 'min_samples_split': 100, 'min_samples_leaf': 50, 'max_features': 0.3, 'max_depth': 3, 'learning_rate': 0.005}",0.7214297306069458,0.7261739485504288,0.711798074333423,0.7209827594611723,0.7074531563969441,0.706221323283803,0.7336647857251791,0.6670392898240999,0.7214297306069458,0.7460208852613915,0.7162213684050334,0.01995892685216382,67,0.7790268171831224,0.7471223582035018,0.7480658490194793,0.7504422722076765,0.7471223582035018,0.7545639004367117,0.7648719825838362,0.7971945979251505,0.7744424352019288,0.757144783638702,0.7619997354603609,0.01594030580718603
6,0.0288956880569458,0.0021404246711834544,0.005269646644592285,0.0009234519388113486,20,100,5,0.2,2,0.005,"{'n_estimators': 20, 'min_samples_split': 100, 'min_samples_leaf': 5, 'max_features': 0.2, 'max_depth': 2, 'learning_rate': 0.005}",0.6820143004314609,0.7522526201170546,0.6670392898240999,0.7074531563969441,0.7025575973242703,0.66243057987692,0.7340919745983037,0.6806753513954379,0.6275314909747515,0.7573132670605328,0.6973359627999776,0.03951583416969228,79,0.741631567908303,0.7304203154844767,0.7397998683853986,0.7334937407683877,0.7112180388007255,0.7328920123624272,0.723240669135903,0.7284868191847637,0.7321557437366799,0.7217189300386074,0.7295057705805672,0.008506459178286725
7,0.02365117073059082,0.0026871232595678187,0.005055069923400879,0.0009047071893946522,20,100,10,0.1,1,0.005,"{'n_estimators': 20, 'min_samples_split': 100, 'min_samples_leaf': 10, 'max_features': 0.1, 'max_depth': 1, 'learning_rate': 0.005}",0.6139272595803125,0.705321622319814,0.6181910472383491,0.6249547920433995,0.7182640144665462,0.6708543510675422,0.6823193140057167,0.6293725330066694,0.5990993703066251,0.742285099693886,0.6604589403728861,0.04751760293640609,90,0.6654846174717696,0.6881092622285242,0.6946822925858491,0.6156805531598482,0.6975491255193152,0.6905328445882511,0.63734441306263,0.6585822016631075,0.6818965518790862,0.6915698001327731,0.6721431662291154,0.026165454401796545
8,0.06336960792541504,0.003224682846262393,0.005661773681640625,0.0010340286878679672,50,50,5,0.1,2,0.005,"{'n_estimators': 50, 'min_samples_split': 50, 'min_samples_leaf': 5, 'max_features': 0.1, 'max_depth': 2, 'learning_rate': 0.005}",0.7468354430379747,0.730281424498958,0.6705692140199216,0.6934550093219507,0.7079253723755783,0.6575690102180876,0.7339214934151644,0.6829342687204514,0.7088607594936711,0.7721518987341772,0.7104503893835935,0.03393662026260121,69,0.7538775299146273,0.742620107438555,0.7566759171743501,0.7707218461448315,0.7580939013562158,0.7496523444464255,0.7707218461448315,0.772078870496592,0.766529714483745,0.7383966244725738,0.7579368702072748,0.01141882245024823
9,0.014071154594421386,0.0007102118352296804,0.005306673049926758,0.0008885742275761416,10,150,5,0.2,1,0.005,"{'n_estimators': 10, 'min_samples_split': 150, 'min_samples_leaf': 5, 'max_features': 0.2, 'max_depth': 1, 'learning_rate': 0.005}",0.3403893202850761,0.3403893202850761,0.3403893202850761,0.3403893202850761,0.3403893202850761,0.3403893202850761,0.3403893202850761,0.3403893202850761,0.3403893202850761,0.3403893202850761,0.3403893202850762,5.551115123125783e-17,97,0.34038932028507607,0.34038932028507607,0.34038932028507607,0.34038932028507607,0.34038932028507607,0.34038932028507607,0.34038932028507607,0.34038932028507607,0.34038932028507607,0.34038932028507607,0.340389320285076,5.551115123125783e-17
