index,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
27,0.008473014831542969,0.0004274595820342711,0.004546570777893067,0.00042426195997655994,0.028,{'C': 0.028},0.6918766728719217,0.7680491551459292,0.7323644097837646,0.7351766513056835,0.7329995478825834,0.8468294717089316,0.737704918032787,0.7741473525532315,0.744715786181553,0.744715786181553,0.7508579751647939,0.03831781455637796,959,0.767563038232646,0.7593951858407922,0.7663366977225672,0.7669732902237593,0.76358003689958,0.7545361263344069,0.759412463103593,0.76423022761664,0.7647285852467124,0.759412463103593,0.762616811432429,0.004018509229650989
28,0.009242534637451172,0.0007964406875590419,0.004545783996582032,0.00036326680584606,0.029,{'C': 0.029},0.6918766728719217,0.7887413029728021,0.7323644097837646,0.7351766513056835,0.7329995478825834,0.8468294717089316,0.737704918032787,0.7741473525532315,0.744715786181553,0.744715786181553,0.7529271899474812,0.03972322051680354,911,0.767563038232646,0.7615508214430146,0.7642040827692824,0.7669732902237593,0.7619448982310174,0.7545361263344069,0.759412463103593,0.76423022761664,0.7647285852467124,0.759412463103593,0.7624555996304665,0.0037441591229103255
29,0.009305071830749512,0.0006008053302961667,0.005103254318237304,0.0009101964501587753,0.030000000000000002,{'C': 0.030000000000000002},0.6918766728719217,0.7887413029728021,0.7323644097837646,0.7351766513056835,0.7329995478825834,0.8468294717089316,0.737704918032787,0.7741473525532315,0.744715786181553,0.744715786181553,0.7529271899474812,0.03972322051680354,911,0.7659264484154793,0.7615508214430146,0.7642040827692824,0.7669732902237593,0.7640560743099712,0.7545361263344069,0.759412463103593,0.76423022761664,0.7663648888784513,0.759412463103593,0.7626666886198191,0.0037164409596944217
30,0.008849096298217774,0.0008250083622625365,0.004767894744873047,0.0005901894430533588,0.031,{'C': 0.031},0.6918766728719217,0.7887413029728021,0.7323644097837646,0.7351766513056835,0.7329995478825834,0.8468294717089316,0.737704918032787,0.7741473525532315,0.744715786181553,0.744715786181553,0.7529271899474812,0.03972322051680354,911,0.7659264484154793,0.7599187751446254,0.7625679347826086,0.7669732902237593,0.7640560743099712,0.7545361263344069,0.7583124936215698,0.76423022761664,0.7647285852467124,0.759412463103593,0.7620662418799365,0.0037068824445131566
31,0.009537363052368164,0.0008799486833400522,0.004589438438415527,0.0003861571782022136,0.032,{'C': 0.032},0.6918766728719217,0.7887413029728021,0.7323644097837646,0.7351766513056835,0.7187691768212501,0.8468294717089316,0.737704918032787,0.7741473525532315,0.744715786181553,0.744715786181553,0.7515041528413479,0.0406555667512787,948,0.7642914147653355,0.7599187751446254,0.7625679347826086,0.7669732902237593,0.7640560743099712,0.7545361263344069,0.7561602433464487,0.7625965806345554,0.7630935884952438,0.759412463103593,0.7613606491140548,0.003644685849512288
32,0.009958148002624512,0.0015426739889677328,0.004530811309814453,0.0003520280508150283,0.033,{'C': 0.033},0.6918766728719217,0.7887413029728021,0.7323644097837646,0.7351766513056835,0.7187691768212501,0.8468294717089316,0.737704918032787,0.7741473525532315,0.744715786181553,0.744715786181553,0.7515041528413479,0.0406555667512787,948,0.7642914147653355,0.7599187751446254,0.7625679347826086,0.7669732902237593,0.7661609466616487,0.7545361263344069,0.7561602433464487,0.7609642426106598,0.7630935884952438,0.759412463103593,0.761407902546833,0.003836954150084148
33,0.02109816074371338,0.03575625309219062,0.005006265640258789,0.0009649397885941329,0.034,{'C': 0.034},0.6918766728719217,0.7887413029728021,0.7323644097837646,0.7351766513056835,0.7187691768212501,0.8468294717089316,0.737704918032787,0.7741473525532315,0.744715786181553,0.744715786181553,0.7515041528413479,0.0406555667512787,948,0.7642914147653355,0.7599187751446254,0.7625679347826086,0.7669732902237593,0.7661609466616487,0.7545361263344069,0.7561602433464487,0.7609642426106598,0.7630935884952438,0.759412463103593,0.761407902546833,0.003836954150084148
34,0.009105181694030762,0.0008646581453551318,0.004711127281188965,0.0005583918514948055,0.035,{'C': 0.035},0.6918766728719217,0.7887413029728021,0.7323644097837646,0.7351766513056835,0.7187691768212501,0.8468294717089316,0.737704918032787,0.7741473525532315,0.744715786181553,0.744715786181553,0.7515041528413479,0.0406555667512787,948,0.7642914147653355,0.7599187751446254,0.7625679347826086,0.7669732902237593,0.7661609466616487,0.7545361263344069,0.7561602433464487,0.7609642426106598,0.7630935884952438,0.759412463103593,0.761407902546833,0.003836954150084148
35,0.008823013305664063,0.0005736333988922302,0.004448914527893066,0.00046788320947820425,0.036000000000000004,{'C': 0.036000000000000004},0.6918766728719217,0.7887413029728021,0.7323644097837646,0.7351766513056835,0.7187691768212501,0.8468294717089316,0.737704918032787,0.7741473525532315,0.744715786181553,0.744715786181553,0.7515041528413479,0.0406555667512787,948,0.7610258295799247,0.7599187751446254,0.7625679347826086,0.7669732902237593,0.7661609466616487,0.7545361263344069,0.7561602433464487,0.7609642426106598,0.7630935884952438,0.759412463103593,0.7610813440282919,0.0037146615441511093
36,0.008815956115722657,0.0009463356649474729,0.004947876930236817,0.0008338481833677818,0.037000000000000005,{'C': 0.037000000000000005},0.6918766728719217,0.7887413029728021,0.7323644097837646,0.7351766513056835,0.7187691768212501,0.8468294717089316,0.737704918032787,0.7741473525532315,0.744715786181553,0.744715786181553,0.7515041528413479,0.0406555667512787,948,0.7610258295799247,0.7599187751446254,0.7625679347826086,0.7669732902237593,0.7661609466616487,0.7545361263344069,0.7561602433464487,0.7609642426106598,0.7630935884952438,0.759412463103593,0.7610813440282919,0.0037146615441511093
