,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,0.7569352626800537,0.08999909345004392,0.015380787849426269,0.002720490955131461,3,8,0.05,0.0,0.3,"{'min_child_weight': 3, 'max_depth': 8, 'learning_rate': 0.05, 'gamma': 0.0, 'colsample_bytree': 0.3}",0.9565217391304348,0.9783807344448077,1.0,0.9781157187199928,0.9100514258999531,0.9555555555555556,0.9555555555555556,0.9555555555555556,1.0,0.9549329501915709,0.9644669235053426,0.025016772801006115,216,0.9951034525750984,0.9901931877988847,0.9877501482433951,0.9902069051501967,0.9951034525750984,0.9926780355818836,0.9902307171786527,0.9902169608517533,0.9902307171786527,0.9902169608517533,0.991193053798537,0.002244351272357109
1,0.742835283279419,0.12445311117303576,0.0174485445022583,0.006048559542934674,1,3,0.1,0.4,0.4,"{'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0.4, 'colsample_bytree': 0.4}",0.9565217391304348,0.9783807344448077,0.9781157187199928,0.9781157187199928,0.9558876811594202,0.9555555555555556,0.9555555555555556,0.9778932178932179,1.0,0.9549329501915709,0.969095887137055,0.01476894098509455,61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2,0.7557514667510986,0.07860519323572848,0.015082573890686036,0.0032507015014722382,1,6,0.15,0.4,0.5,"{'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.15, 'gamma': 0.4, 'colsample_bytree': 0.5}",0.9565217391304348,0.9569530710835058,0.9781157187199928,0.9781157187199928,0.9332306348147977,0.9555555555555556,0.9776360092149565,0.9778932178932179,1.0,0.9549329501915709,0.9668954615324026,0.017875932889609054,128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3,0.7189661026000976,0.06773676047333271,0.014247608184814454,0.0012232878717613857,7,4,0.05,0.4,0.5,"{'min_child_weight': 7, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0.4, 'colsample_bytree': 0.5}",0.9565217391304348,0.9569530710835058,0.9781157187199928,0.9781157187199928,0.9332306348147977,0.9111111111111111,0.9555555555555556,0.9555555555555556,1.0,0.9776360092149565,0.9602795113905904,0.02394622454769519,268,0.9877669353863948,0.9877501482433951,0.9852897816983269,0.9902069051501967,0.9877669353863948,0.9877967259698062,0.987779888523362,0.9853460757679792,0.987779888523362,0.987779888523362,0.9875263173172579,0.0013180670021285662
4,0.6395851850509644,0.06415013622940327,0.01498267650604248,0.002551010114088383,7,10,0.3,0.1,0.7,"{'min_child_weight': 7, 'max_depth': 10, 'learning_rate': 0.3, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.9565217391304348,0.9783807344448077,0.9781157187199928,0.9781157187199928,0.9558876811594202,0.9336796536796537,0.9555555555555556,0.9778932178932179,1.0,0.9776360092149565,0.9691786028518031,0.017676146849563392,43,0.9877669353863948,0.9877501482433951,0.9852897816983269,0.9877501482433951,0.9902069051501967,0.9853460757679792,0.9853254412776301,0.9853460757679792,0.9828918439327067,0.9853460757679792,0.9863019431235983,0.0019477519657174543
5,0.6962554931640625,0.08095676044791872,0.014637947082519531,0.003423996730048734,3,4,0.1,0.1,0.4,"{'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.4}",0.9565217391304348,0.9783807344448077,0.9781157187199928,0.9781157187199928,0.9558876811594202,0.9555555555555556,0.9555555555555556,0.9778932178932179,1.0,0.9549329501915709,0.969095887137055,0.01476894098509455,61,0.9951034525750984,0.9951034525750984,0.9951034525750984,0.9951034525750984,0.992650088946037,0.9926780355818836,0.9951153585893263,0.9951153585893263,0.9951153585893263,0.9951153585893263,0.9946203369185618,0.0009781717806279673
6,0.9348854541778564,0.17919091066325774,0.017278504371643067,0.007190886834825619,1,12,0.05,0.1,0.4,"{'min_child_weight': 1, 'max_depth': 12, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.4}",0.9565217391304348,0.9783807344448077,0.9781157187199928,0.9558876811594202,0.9558876811594202,0.9555555555555556,0.9555555555555556,0.9555555555555556,1.0,0.9549329501915709,0.9646393171472314,0.014770419465055052,198,0.9951034525750984,0.9975533870772791,0.9975533870772791,0.9975533870772791,0.9975533870772791,1.0,0.9975593451939613,0.9975593451939613,0.9975593451939613,0.9951153585893263,0.9973110395055425,0.001316998853790952
7,1.086383843421936,0.20646645524732696,0.028313541412353517,0.012026529688631835,3,5,0.05,0.1,0.3,"{'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.3}",0.9565217391304348,0.9783807344448077,1.0,0.9781157187199928,0.9100514258999531,0.9555555555555556,0.9555555555555556,0.9555555555555556,1.0,0.9549329501915709,0.9644669235053426,0.025016772801006115,216,0.992660161231837,0.9901931877988847,0.9877501482433951,0.9902069051501967,0.9951034525750984,0.9902307171786527,0.9902307171786527,0.9902169608517533,0.9902307171786527,0.9902169608517533,0.9907039928238877,0.0018319777965431399
8,0.9425136089324951,0.14009766875705398,0.020739078521728516,0.011201834719220321,3,6,0.05,0.3,0.3,"{'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 0.3, 'colsample_bytree': 0.3}",0.9565217391304348,0.9783807344448077,1.0,0.9781157187199928,0.9100514258999531,0.9555555555555556,0.9555555555555556,0.9555555555555556,1.0,0.9549329501915709,0.9644669235053426,0.025016772801006115,216,0.992660161231837,0.9877501482433951,0.9877501482433951,0.9902069051501967,0.9951034525750984,0.9902307171786527,0.9902307171786527,0.9902169608517533,0.9902307171786527,0.9902169608517533,0.9904596888683388,0.0020354080248303702
9,1.194307804107666,0.33270158063120575,0.030501556396484376,0.011721992103277254,1,4,0.1,0.2,0.3,"{'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 0.2, 'colsample_bytree': 0.3}",0.9783807344448077,0.9783807344448077,1.0,0.9781157187199928,0.9558876811594202,0.9555555555555556,0.9555555555555556,0.9778932178932179,1.0,0.9549329501915709,0.973470214796493,0.01670830564416332,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
