,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,0.3356794834136963,0.09951221248352021,0.03344929218292236,0.012124085362661135,1,0.001,rbf,"{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}",0.92956465237167,0.92956465237167,0.9648473034437947,0.9648473034437947,0.9648906749632703,0.9648473034437947,0.9473684210526315,0.9472711053442543,0.9297813499265406,0.9824453274943908,0.9525428093855812,0.017690315683998325,21,0.9649066798952383,0.9649066798952383,0.9629550798969851,0.9629502920160503,0.9610127563423938,0.9649082804905432,0.9629626814890813,0.9610136452241715,0.9688109161793372,0.9668615984405458,0.9641288609869584,0.0023398383059021906
1,0.18272688388824462,0.062166655678849166,0.017677783966064453,0.0074844229597936,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.9648906749632703,0.9472711053442543,0.9649122807017544,0.9648473034437947,0.9824561403508771,0.9648473034437947,0.9824453274943908,0.9824453274943908,0.9472711053442543,0.9824453274943908,0.9683831896075172,0.013160429937694264,19,0.9746577138186622,0.9785573419147312,0.9785565270773295,0.9766064092628535,0.9746577138186622,0.9785575048732943,0.9766080093635516,0.9766081871345029,0.978555875213353,0.9746588693957114,0.976802415187265,0.0016192544943699956
2,0.23938703536987305,0.09456647348760697,0.025394129753112792,0.015679497326973314,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.9824561403508771,0.9648906749632703,0.9824561403508771,0.9648473034437947,0.9648906749632703,0.9648473034437947,0.9471730672179987,0.9471730672179987,1.0,1.0,0.9718734371951883,0.017951773963508277,18,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9980506674467937,0.9961013645224172,0.9961012756342393,0.9961012756342393,0.9961012756342393,0.9922025512684788,0.9941520023403811,0.9951266552831667,0.001571606743114229
3,0.537646222114563,0.0884623225516775,0.02120397090911865,0.0064106858065562395,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.5700199866755497,0.5700199866755497,0.6935040303461357,0.4506037733276058,0.6222066222066223,0.49349845201238396,0.9117380522137387,1.0,0.9648906749632703,0.8937573462191458,0.7170238924640002,0.19605326691565178,28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4,0.1534719467163086,0.03761878374600903,0.023062634468078613,0.009344005520993076,10,0.001,rbf,"{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}",0.9648906749632703,0.9648906749632703,0.9649122807017544,0.9648473034437947,1.0,0.9648473034437947,0.9824453274943908,0.9824453274943908,0.9472711053442543,0.9824453274943908,0.9718995325343311,0.014058359787081818,17,0.9707589005599949,0.9746586768083187,0.9746577138186622,0.9785565270773295,0.9727089294396757,0.9727093442574769,0.9746588693957114,0.9746586768083187,0.9824557403616769,0.9727093442574769,0.9748532722784644,0.0031971601171231026
5,0.09613564014434814,0.030555387845580612,0.016141796112060548,0.00703827786809727,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",1.0,0.9824561403508771,0.9649122807017544,0.9648473034437947,1.0,0.9649122807017544,0.9824453274943908,1.0,0.9472711053442543,1.0,0.9806844438036826,0.01833954995175912,6,0.9883040046817758,0.9902534113060428,0.9883040935672515,0.9902533372339688,0.9883040935672515,0.9902533372339688,0.9922025512684788,0.9902529668533316,0.9902533372339688,0.9883038269027181,0.9896684959848759,0.0012481439141284341
6,0.24367837905883788,0.0848917572574473,0.01833670139312744,0.008300234881936458,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.9824561403508771,0.9648906749632703,0.9824561403508771,0.9648473034437947,0.9648906749632703,0.9824453274943908,0.9648473034437947,0.9471730672179987,0.9824453274943908,1.0,0.9736451959722665,0.014190096932371814,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7,0.5340910911560058,0.1542763345962807,0.029239392280578612,0.009432292803193671,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.5700199866755497,0.5700199866755497,0.7373294346978556,0.4506037733276058,0.6222066222066223,0.49349845201238396,0.92956465237167,1.0,0.9648906749632703,0.92956465237167,0.7267698235302177,0.20111612706391335,22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8,0.09121158123016357,0.023304635010786133,0.018763113021850585,0.008776055187578504,50,0.001,rbf,"{'C': 50, 'gamma': 0.001, 'kernel': 'rbf'}",0.9648906749632703,0.9648906749632703,0.9648473034437947,0.9648473034437947,0.9824561403508771,0.9473359824831725,0.9824453274943908,0.9649122807017544,0.9472711053442543,0.9824453274943908,0.9666342120682969,0.012300807695063812,20,0.9805068226120858,0.9785575048732943,0.9805068226120858,0.9824561403508771,0.9824561403508771,0.9805063781711969,0.9785573419147312,0.9766076538054362,0.9844051025369575,0.9785573419147312,0.9803117249142274,0.0022140447546256585
9,0.08564393520355225,0.024296932105086898,0.015334272384643554,0.004222277555712035,50,0.01,rbf,"{'C': 50, 'gamma': 0.01, 'kernel': 'rbf'}",0.9824561403508771,0.9648906749632703,1.0,0.9648473034437947,1.0,0.9649122807017544,0.9824453274943908,1.0,0.9649122807017544,1.0,0.9824464007655843,0.01570139467739988,1,0.9961013645224172,0.9961013348939253,0.9961013348939253,1.0,0.9980506822612085,0.9980506674467937,0.9980506674467937,0.9961012756342393,0.9961012756342393,0.9980506674467937,0.9972709270180335,0.0012930498680567384
