,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,0.9101938962936401,0.17427397433553804,0.016602063179016115,0.004955788026443696,3,8,0.05,0.0,0.3,"{'min_child_weight': 3, 'max_depth': 8, 'learning_rate': 0.05, 'gamma': 0.0, 'colsample_bytree': 0.3}",0.9473684210526315,0.9473684210526315,0.9648473034437947,0.9648473034437947,1.0,0.9649122807017544,0.9648473034437947,0.9649122807017544,1.0,0.9824453274943908,0.9701548641334548,0.017636450038096527,239,0.9961013348939253,0.9922026697878505,0.9941519134538923,0.9980506822612085,0.9922026697878505,0.9941520023403811,0.9941520023403811,0.9941517801119989,0.9922025512684788,0.9922025512684788,0.9939570157514446,0.0018390192672236483
1,0.6660925865173339,0.09247172868269773,0.013633656501770019,0.002803168342788871,1,3,0.1,0.4,0.4,"{'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0.4, 'colsample_bytree': 0.4}",0.9824453274943908,0.9649122807017544,0.9824453274943908,0.9648473034437947,0.9824453274943908,0.9298245614035088,0.9648473034437947,0.9649122807017544,1.0,1.0,0.9736679712177778,0.019619007635759834,85,0.9980506822612085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998050682261208,0.0005847953216374435
2,0.8684409141540528,0.22496901283466605,0.019330358505249022,0.007589056359964295,1,6,0.15,0.4,0.5,"{'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.15, 'gamma': 0.4, 'colsample_bytree': 0.5}",0.9649122807017544,0.9473684210526315,0.9824453274943908,0.9648473034437947,0.9824453274943908,0.9473359824831725,0.9648473034437947,0.9824453274943908,1.0,1.0,0.973664727360832,0.01798662772714232,93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3,0.7262385368347168,0.09745460290951403,0.01219031810760498,0.0028751149115348665,7,4,0.05,0.4,0.5,"{'min_child_weight': 7, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0.4, 'colsample_bytree': 0.5}",0.9824453274943908,0.9297813499265406,0.9648473034437947,0.9648473034437947,1.0,0.9473359824831725,0.9648473034437947,0.9649122807017544,1.0,0.9824453274943908,0.9701462178431633,0.02084776197365525,266,0.9883040935672515,0.9883040046817758,0.9922026697878505,0.9941520467836257,0.9883040046817758,0.9883038269027181,0.9902529668533316,0.9883038269027181,0.9902529668533316,0.9863546721275562,0.9894735079141934,0.0021706822083930617
4,0.6097320556640625,0.09462747230436558,0.01629312038421631,0.011043162924930076,7,10,0.3,0.1,0.7,"{'min_child_weight': 7, 'max_depth': 10, 'learning_rate': 0.3, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.9649122807017544,0.9473684210526315,0.9648473034437947,0.9648473034437947,1.0,0.9648473034437947,0.9648473034437947,0.9649122807017544,1.0,1.0,0.9736582196231319,0.017989812561716986,141,0.9902534113060428,0.9883040046817758,0.9922026697878505,0.9883040935672515,0.9844054580896686,0.9902529668533316,0.9922025512684788,0.9883038269027181,0.9883038269027181,0.9844054580896686,0.9886938267449505,0.0025860126363632706
5,0.6408203601837158,0.11649217065890465,0.013786602020263671,0.006679542426341191,3,4,0.1,0.1,0.4,"{'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.4}",0.9649122807017544,0.9297813499265406,0.9648473034437947,0.9648473034437947,0.9824453274943908,0.9649122807017544,0.9648473034437947,0.9824453274943908,1.0,1.0,0.9719038476650216,0.019551180087189243,204,0.9941520467836257,0.9961013348939253,0.9961013348939253,0.9980506822612085,0.9980506822612085,0.9941520023403811,0.9961012756342393,0.9961012756342393,0.9961012756342393,0.9961012756342393,0.9961013185971233,0.0012328638152416303
6,0.8224433422088623,0.20806322433848692,0.014457511901855468,0.004238624940703797,1,12,0.05,0.1,0.4,"{'min_child_weight': 1, 'max_depth': 12, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.4}",0.9649122807017544,0.9649122807017544,0.9824453274943908,0.9648473034437947,0.9824561403508771,0.9473359824831725,0.9648473034437947,0.9649122807017544,1.0,1.0,0.9736668899321292,0.016186394619299334,86,0.9961013348939253,0.9980506822612085,1.0,1.0,0.9980506822612085,0.9980506674467937,0.9980506674467937,0.9980506674467937,0.9980506674467937,0.9980506674467937,0.998245603665031,0.0010497471560468315
7,0.6660119295120239,0.055153910306906785,0.011939477920532227,0.001246341138154445,3,5,0.05,0.1,0.3,"{'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.3}",0.9649122807017544,0.9649122807017544,0.9648473034437947,0.9648473034437947,1.0,0.9473359824831725,0.9648473034437947,0.9649122807017544,1.0,0.9824453274943908,0.971906006241421,0.01609198799681555,180,0.9961013348939253,0.9922026697878505,0.9941519134538923,0.9980506822612085,0.9941520467836257,0.9922025512684788,0.9941520023403811,0.9941517801119989,0.9941520023403811,0.9922025512684788,0.994151953451022,0.0017435658556122049
8,0.6600651741027832,0.054364621707601,0.0148634672164917,0.004118913185001155,3,6,0.05,0.3,0.3,"{'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 0.3, 'colsample_bytree': 0.3}",0.9649122807017544,0.9649122807017544,0.9648473034437947,0.9648473034437947,1.0,0.9649122807017544,0.9648473034437947,0.9649122807017544,1.0,0.9824453274943908,0.9736636360632792,0.014155756003947629,99,0.9961013348939253,0.9902531890898205,0.9941519134538923,0.9980506822612085,0.9922026697878505,0.9922025512684788,0.9941520023403811,0.9922025512684788,0.9922025512684788,0.9922025512684788,0.9933721996900994,0.0021707316944632447
9,0.6665456533432007,0.0838200153858499,0.014246463775634766,0.003588863542669053,1,4,0.1,0.2,0.3,"{'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 0.2, 'colsample_bytree': 0.3}",1.0,0.9649122807017544,0.9648473034437947,0.9648473034437947,0.9824453274943908,0.9473684210526315,0.9648473034437947,0.9824453274943908,1.0,1.0,0.9771713267074553,0.017644311219609535,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
