,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_learning_rate,param_base_estimator,param_algorithm,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,0.04489519596099854,0.02222190777801713,0.008277273178100586,0.0021881520032368314,2940,0.8563311036789297,DecisionTreeClassifier(random_state=1),SAMME,"{'n_estimators': 2940, 'learning_rate': 0.8563311036789297, 'base_estimator': DecisionTreeClassifier(random_state=1), 'algorithm': 'SAMME'}",0.9297813499265406,0.910285988395998,0.9821257252501255,0.9642857142857143,0.9642857142857143,0.9464114832535885,0.9106858054226475,0.8923076923076921,0.8730158730158729,0.9642857142857143,0.9337471060429607,0.0343543003881192,46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,26.419896721839905,0.7050094738359564,1.215703582763672,0.16039083578904562,2410,0.28499665551839465,LogisticRegression(random_state=1),SAMME.R,"{'n_estimators': 2410, 'learning_rate': 0.28499665551839465, 'base_estimator': LogisticRegression(random_state=1), 'algorithm': 'SAMME.R'}",0.9473684210526315,0.9642857142857143,0.9283882783882783,0.9821257252501255,0.9464456596035544,0.9821371610845295,0.9821371610845295,0.9642401021711368,0.8746402302526383,1.0,0.9571768453173138,0.03413966530915543,7,0.9821433493327874,0.9821786371759232,0.9821776586215224,0.9841584158415841,0.9960397592700447,0.9821787770220419,0.9841584158415841,0.9821775187227461,0.988119464243111,0.9801980198019802,0.9843530015873325,0.004380738131710858
2,41.730420160293576,1.1039206765377245,1.9243085622787475,0.15941501242897468,3680,0.14466889632107022,LogisticRegression(random_state=1),SAMME.R,"{'n_estimators': 3680, 'learning_rate': 0.14466889632107022, 'base_estimator': LogisticRegression(random_state=1), 'algorithm': 'SAMME.R'}",0.9473684210526315,0.9463773069036228,0.9283882783882783,0.9821257252501255,0.9464456596035544,0.9821371610845295,0.9821371610845295,0.9642401021711368,0.8746402302526383,1.0,0.9553860045791046,0.034189457996075506,17,0.9801587301587301,0.9821786371759232,0.9821776586215224,0.9801987963502232,0.9900994758134919,0.9801980198019802,0.9821775187227461,0.9821775187227461,0.9841592856574815,0.9782169673278007,0.9821742608352644,0.003070503741838953
3,26.747447395324706,0.682212162967737,1.1939759254455566,0.10856802434256103,2480,0.2816555183946488,LogisticRegression(random_state=1),SAMME.R,"{'n_estimators': 2480, 'learning_rate': 0.2816555183946488, 'base_estimator': LogisticRegression(random_state=1), 'algorithm': 'SAMME.R'}",0.9473684210526315,0.9642857142857143,0.9283882783882783,0.9821257252501255,0.9285714285714286,0.9821371610845295,0.9821371610845295,0.9642401021711368,0.8746402302526383,1.0,0.9553894222141013,0.035108873780135844,15,0.9821433493327874,0.9841590370801786,0.9821776586215224,0.9841584158415841,0.9960397592700447,0.9821787770220419,0.9861380701176912,0.9821775187227461,0.988119464243111,0.9801980198019802,0.9847490070053688,0.004345098739466981
4,0.027689504623413085,0.004229359056580453,0.007593798637390137,0.0007968329364755681,1480,0.482123745819398,DecisionTreeClassifier(random_state=1),SAMME.R,"{'n_estimators': 1480, 'learning_rate': 0.482123745819398, 'base_estimator': DecisionTreeClassifier(random_state=1), 'algorithm': 'SAMME.R'}",0.9297813499265406,0.910285988395998,0.9821257252501255,0.9642857142857143,0.9642857142857143,0.9464114832535885,0.9106858054226475,0.8923076923076921,0.8730158730158729,0.9642857142857143,0.9337471060429607,0.0343543003881192,46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5,0.02598099708557129,0.0022457197538754982,0.0077473163604736325,0.0016527664124530118,4960,0.4888060200668896,DecisionTreeClassifier(random_state=1),SAMME,"{'n_estimators': 4960, 'learning_rate': 0.4888060200668896, 'base_estimator': DecisionTreeClassifier(random_state=1), 'algorithm': 'SAMME'}",0.9297813499265406,0.910285988395998,0.9821257252501255,0.9642857142857143,0.9642857142857143,0.9464114832535885,0.9106858054226475,0.8923076923076921,0.8730158730158729,0.9642857142857143,0.9337471060429607,0.0343543003881192,46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6,0.0292797327041626,0.006346721096042248,0.008945512771606445,0.004837818133541556,3190,0.7861672240802675,DecisionTreeClassifier(random_state=1),SAMME,"{'n_estimators': 3190, 'learning_rate': 0.7861672240802675, 'base_estimator': DecisionTreeClassifier(random_state=1), 'algorithm': 'SAMME'}",0.9297813499265406,0.910285988395998,0.9821257252501255,0.9642857142857143,0.9642857142857143,0.9464114832535885,0.9106858054226475,0.8923076923076921,0.8730158730158729,0.9642857142857143,0.9337471060429607,0.0343543003881192,46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7,0.029869651794433592,0.007176592259646704,0.010345888137817384,0.0042423449156745886,4830,0.1413277591973244,DecisionTreeClassifier(random_state=1),SAMME,"{'n_estimators': 4830, 'learning_rate': 0.1413277591973244, 'base_estimator': DecisionTreeClassifier(random_state=1), 'algorithm': 'SAMME'}",0.9297813499265406,0.910285988395998,0.9821257252501255,0.9642857142857143,0.9642857142857143,0.9464114832535885,0.9106858054226475,0.8923076923076921,0.8730158730158729,0.9642857142857143,0.9337471060429607,0.0343543003881192,46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8,0.4132885456085205,0.22333468473737536,0.019431304931640626,0.005188709751664075,4800,0.5322408026755853,LogisticRegression(random_state=1),SAMME,"{'n_estimators': 4800, 'learning_rate': 0.5322408026755853, 'base_estimator': LogisticRegression(random_state=1), 'algorithm': 'SAMME'}",0.9648906749632703,0.9642857142857143,0.946377175750377,0.9641941391941391,0.9285714285714286,0.9642857142857143,0.9821371610845295,0.9462743843939878,0.8554838709677419,0.9642401021711368,0.9480740365668041,0.03383687444562083,25,0.9662686458008095,0.970285606783722,0.9603932434162207,0.9405660817259119,0.9742586371150792,0.9465271018923567,0.9643564356435643,0.9584187770631457,0.97623277536342,0.9405819384085503,0.959788924321278,0.012527356236619939
9,0.025684118270874023,0.0012202017795819044,0.007026481628417969,0.00022462628414455265,1550,0.7661204013377926,DecisionTreeClassifier(random_state=1),SAMME.R,"{'n_estimators': 1550, 'learning_rate': 0.7661204013377926, 'base_estimator': DecisionTreeClassifier(random_state=1), 'algorithm': 'SAMME.R'}",0.9297813499265406,0.910285988395998,0.9821257252501255,0.9642857142857143,0.9642857142857143,0.9464114832535885,0.9106858054226475,0.8923076923076921,0.8730158730158729,0.9642857142857143,0.9337471060429607,0.0343543003881192,46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
