,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,0.1534576177597046,0.015254715917681688,0.007921123504638672,0.0011539288945163306,50,100,1,0.1,5,0.075,"{'n_estimators': 50, 'min_samples_split': 100, 'min_samples_leaf': 1, 'max_features': 0.1, 'max_depth': 5, 'learning_rate': 0.075}",0.9139061421670118,0.9569530710835058,0.9781157187199928,0.9558876811594202,0.9558876811594202,0.9336796536796537,0.9555555555555556,0.9329080276448697,1.0,0.9555555555555556,0.9538449086724985,0.022766904444477622,6,0.9951034525750984,0.9975533870772791,0.9951034525750984,0.9975533870772791,0.9975533870772791,0.9975593451939613,0.9951153585893263,0.9951153585893263,0.9951153585893263,0.9951153585893263,0.99608878459333,0.0011970681226014758
1,0.04675126075744629,0.00794769662670273,0.009704399108886718,0.003286349830118949,20,30,20,0.3,1,0.005,"{'n_estimators': 20, 'min_samples_split': 30, 'min_samples_leaf': 20, 'max_features': 0.3, 'max_depth': 1, 'learning_rate': 0.005}",0.487536231884058,0.487536231884058,0.487536231884058,0.487536231884058,0.487536231884058,0.4773211567732116,0.4773211567732116,0.4773211567732116,0.4773211567732116,0.4773211567732116,0.48242869432863467,0.005107537555423203,59,0.48190892880122066,0.48190892880122066,0.48190892880122066,0.48190892880122066,0.48190892880122066,0.4830438439316927,0.4830438439316927,0.4830438439316927,0.4830438439316927,0.4830438439316927,0.48247638636645673,0.000567457565236018
2,0.089670729637146,0.018485919690909527,0.0080047607421875,0.0013508049107355388,50,50,1,0.2,1,0.075,"{'n_estimators': 50, 'min_samples_split': 50, 'min_samples_leaf': 1, 'max_features': 0.2, 'max_depth': 1, 'learning_rate': 0.075}",0.935142203334423,0.9783807344448077,0.9781157187199928,0.9558876811594202,0.9100514258999531,0.9336796536796537,0.9555555555555556,0.9329080276448697,1.0,0.9329080276448697,0.9512629028083545,0.02610135420830975,10,0.975517262875492,0.9730503261354694,0.9754829694972115,0.9779502668381111,0.9828502075407531,0.9755767929466321,0.9731157547513962,0.973077132649459,0.9706508825552599,0.9731157547513962,0.975038735054118,0.0032351594893202528
3,0.04260296821594238,0.006085676253619249,0.009930181503295898,0.00699415846200582,20,150,1,0.3,1,0.005,"{'n_estimators': 20, 'min_samples_split': 150, 'min_samples_leaf': 1, 'max_features': 0.3, 'max_depth': 1, 'learning_rate': 0.005}",0.487536231884058,0.487536231884058,0.487536231884058,0.487536231884058,0.487536231884058,0.4773211567732116,0.4773211567732116,0.4773211567732116,0.4773211567732116,0.4773211567732116,0.48242869432863467,0.005107537555423203,59,0.48190892880122066,0.48190892880122066,0.48190892880122066,0.48190892880122066,0.48190892880122066,0.4830438439316927,0.4830438439316927,0.4830438439316927,0.4830438439316927,0.4830438439316927,0.48247638636645673,0.000567457565236018
4,0.024440479278564454,0.002938248154243002,0.008002638816833496,0.0016328948073849867,10,50,5,0.3,1,0.005,"{'n_estimators': 10, 'min_samples_split': 50, 'min_samples_leaf': 5, 'max_features': 0.3, 'max_depth': 1, 'learning_rate': 0.005}",0.487536231884058,0.487536231884058,0.487536231884058,0.487536231884058,0.487536231884058,0.4773211567732116,0.4773211567732116,0.4773211567732116,0.4773211567732116,0.4773211567732116,0.48242869432863467,0.005107537555423203,59,0.48190892880122066,0.48190892880122066,0.48190892880122066,0.48190892880122066,0.48190892880122066,0.4830438439316927,0.4830438439316927,0.4830438439316927,0.4830438439316927,0.4830438439316927,0.48247638636645673,0.000567457565236018
5,0.06896657943725586,0.012097839402962024,0.007403039932250976,0.000995778154950837,20,100,50,0.3,3,0.005,"{'n_estimators': 20, 'min_samples_split': 100, 'min_samples_leaf': 50, 'max_features': 0.3, 'max_depth': 3, 'learning_rate': 0.005}",0.487536231884058,0.487536231884058,0.487536231884058,0.487536231884058,0.487536231884058,0.4773211567732116,0.4773211567732116,0.4773211567732116,0.4773211567732116,0.4773211567732116,0.48242869432863467,0.005107537555423203,59,0.48190892880122066,0.48190892880122066,0.48190892880122066,0.48190892880122066,0.48190892880122066,0.4830438439316927,0.4830438439316927,0.4830438439316927,0.4830438439316927,0.4830438439316927,0.48247638636645673,0.000567457565236018
6,0.0570030689239502,0.004886396384111131,0.00862431526184082,0.0018590426779501305,20,100,5,0.2,2,0.005,"{'n_estimators': 20, 'min_samples_split': 100, 'min_samples_leaf': 5, 'max_features': 0.2, 'max_depth': 2, 'learning_rate': 0.005}",0.487536231884058,0.487536231884058,0.487536231884058,0.487536231884058,0.487536231884058,0.4773211567732116,0.4773211567732116,0.4773211567732116,0.4773211567732116,0.4773211567732116,0.48242869432863467,0.005107537555423203,59,0.48190892880122066,0.48190892880122066,0.48190892880122066,0.48190892880122066,0.48190892880122066,0.4830438439316927,0.4830438439316927,0.4830438439316927,0.4830438439316927,0.4830438439316927,0.48247638636645673,0.000567457565236018
7,0.03618676662445068,0.006300530790991143,0.008575248718261718,0.002798202965968896,20,100,10,0.1,1,0.005,"{'n_estimators': 20, 'min_samples_split': 100, 'min_samples_leaf': 10, 'max_features': 0.1, 'max_depth': 1, 'learning_rate': 0.005}",0.487536231884058,0.487536231884058,0.487536231884058,0.487536231884058,0.487536231884058,0.4773211567732116,0.4773211567732116,0.4773211567732116,0.4773211567732116,0.4773211567732116,0.48242869432863467,0.005107537555423203,59,0.48190892880122066,0.48190892880122066,0.48190892880122066,0.48190892880122066,0.48190892880122066,0.4830438439316927,0.4830438439316927,0.4830438439316927,0.4830438439316927,0.4830438439316927,0.48247638636645673,0.000567457565236018
8,0.12575984001159668,0.026626642923369633,0.010832881927490235,0.00369777920542793,50,50,5,0.1,2,0.005,"{'n_estimators': 50, 'min_samples_split': 50, 'min_samples_leaf': 5, 'max_features': 0.1, 'max_depth': 2, 'learning_rate': 0.005}",0.7227473219911783,0.8098712881321578,0.753303495311168,0.7822712524334847,0.753303495311168,0.8059829059829061,0.8059829059829061,0.6489072923855532,0.6841354723707664,0.6841354723707664,0.7450640902272054,0.05505550517579343,56,0.7861450802095484,0.757192825045049,0.7670047308828009,0.7670047308828009,0.7766528217322839,0.7577327458482912,0.7577327458482912,0.8020847279197635,0.7610150806679812,0.7707506674632868,0.7703316156500096,0.013774919450401196
9,0.030753707885742186,0.013935402037176242,0.008613491058349609,0.0043822973685600924,10,150,5,0.2,1,0.005,"{'n_estimators': 10, 'min_samples_split': 150, 'min_samples_leaf': 5, 'max_features': 0.2, 'max_depth': 1, 'learning_rate': 0.005}",0.487536231884058,0.487536231884058,0.487536231884058,0.487536231884058,0.487536231884058,0.4773211567732116,0.4773211567732116,0.4773211567732116,0.4773211567732116,0.4773211567732116,0.48242869432863467,0.005107537555423203,59,0.48190892880122066,0.48190892880122066,0.48190892880122066,0.48190892880122066,0.48190892880122066,0.4830438439316927,0.4830438439316927,0.4830438439316927,0.4830438439316927,0.4830438439316927,0.48247638636645673,0.000567457565236018
