,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_learning_rate,param_base_estimator,param_algorithm,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,0.03760361671447754,0.018072603251549538,0.008463692665100098,0.0031739076608318473,2940,0.8563311036789297,DecisionTreeClassifier(random_state=1),SAMME,"{'n_estimators': 2940, 'learning_rate': 0.8563311036789297, 'base_estimator': DecisionTreeClassifier(random_state=1), 'algorithm': 'SAMME'}",1.0,0.9473684210526315,0.9473684210526315,0.9471730672179987,0.9297813499265406,0.9649122807017544,0.9824453274943908,0.9824561403508771,0.9824561403508771,0.9824453274943908,0.9666406475642093,0.02143851912519453,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,22.217404699325563,3.4930556579437577,1.0139739751815795,0.17604006509052295,2410,0.28499665551839465,LogisticRegression(random_state=1),SAMME.R,"{'n_estimators': 2410, 'learning_rate': 0.28499665551839465, 'base_estimator': LogisticRegression(random_state=1), 'algorithm': 'SAMME.R'}",0.9473684210526315,0.9473684210526315,0.9471730672179987,0.9648473034437947,0.9297813499265406,0.9824561403508771,0.9648473034437947,1.0,0.9824453274943908,1.0,0.9666287333982659,0.022830841405326492,84,0.9902534113060428,0.9883040046817758,0.9941520467836257,0.9941520467836257,0.9922026697878505,0.9863546721275562,0.9883038269027181,0.9863546721275562,0.9844054580896686,0.9863546721275562,0.9890837480717976,0.0032850773032990876
2,35.73735854625702,4.000864904445157,1.6192098617553712,0.23150917126347825,3680,0.14466889632107022,LogisticRegression(random_state=1),SAMME.R,"{'n_estimators': 3680, 'learning_rate': 0.14466889632107022, 'base_estimator': LogisticRegression(random_state=1), 'algorithm': 'SAMME.R'}",0.9473684210526315,0.9473684210526315,0.9471730672179987,0.9648473034437947,0.9297813499265406,0.9824561403508771,0.9824453274943908,1.0,0.9824453274943908,1.0,0.9683885358033256,0.023299131537081064,23,0.9883040046817758,0.9883040046817758,0.9941520467836257,0.9941520467836257,0.9902531890898205,0.9863546721275562,0.9883038269027181,0.9863546721275562,0.9844054580896686,0.9863546721275562,0.9886938593395678,0.0031189261605209036
3,22.54005241394043,3.5390172267879714,1.1071816205978393,0.27564620380966154,2480,0.2816555183946488,LogisticRegression(random_state=1),SAMME.R,"{'n_estimators': 2480, 'learning_rate': 0.2816555183946488, 'base_estimator': LogisticRegression(random_state=1), 'algorithm': 'SAMME.R'}",0.9473684210526315,0.9473684210526315,0.9471730672179987,0.9648473034437947,0.9297813499265406,0.9824561403508771,0.9648473034437947,1.0,0.9824453274943908,1.0,0.9666287333982659,0.022830841405326492,84,0.9902534113060428,0.9883040046817758,0.9941520467836257,0.9941520467836257,0.9922026697878505,0.9863546721275562,0.9883038269027181,0.9863546721275562,0.9844054580896686,0.9863546721275562,0.9890837480717976,0.0032850773032990876
4,0.026952266693115234,0.0012824217430169181,0.007977819442749024,0.0010708012834947773,1480,0.482123745819398,DecisionTreeClassifier(random_state=1),SAMME.R,"{'n_estimators': 1480, 'learning_rate': 0.482123745819398, 'base_estimator': DecisionTreeClassifier(random_state=1), 'algorithm': 'SAMME.R'}",1.0,0.9473684210526315,0.9473684210526315,0.9471730672179987,0.9297813499265406,0.9649122807017544,0.9824453274943908,0.9824561403508771,0.9824561403508771,0.9824453274943908,0.9666406475642093,0.02143851912519453,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5,0.026521801948547363,0.0009684976135647687,0.007374119758605957,0.0006757649418745708,4960,0.4888060200668896,DecisionTreeClassifier(random_state=1),SAMME,"{'n_estimators': 4960, 'learning_rate': 0.4888060200668896, 'base_estimator': DecisionTreeClassifier(random_state=1), 'algorithm': 'SAMME'}",1.0,0.9473684210526315,0.9473684210526315,0.9471730672179987,0.9297813499265406,0.9649122807017544,0.9824453274943908,0.9824561403508771,0.9824561403508771,0.9824453274943908,0.9666406475642093,0.02143851912519453,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6,0.026762866973876955,0.0021614917092759485,0.008366584777832031,0.0012265754757032593,3190,0.7861672240802675,DecisionTreeClassifier(random_state=1),SAMME,"{'n_estimators': 3190, 'learning_rate': 0.7861672240802675, 'base_estimator': DecisionTreeClassifier(random_state=1), 'algorithm': 'SAMME'}",1.0,0.9473684210526315,0.9473684210526315,0.9471730672179987,0.9297813499265406,0.9649122807017544,0.9824453274943908,0.9824561403508771,0.9824561403508771,0.9824453274943908,0.9666406475642093,0.02143851912519453,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7,0.027777695655822755,0.000971471709440628,0.00818929672241211,0.0009145766291505817,4830,0.1413277591973244,DecisionTreeClassifier(random_state=1),SAMME,"{'n_estimators': 4830, 'learning_rate': 0.1413277591973244, 'base_estimator': DecisionTreeClassifier(random_state=1), 'algorithm': 'SAMME'}",1.0,0.9473684210526315,0.9473684210526315,0.9471730672179987,0.9297813499265406,0.9649122807017544,0.9824453274943908,0.9824561403508771,0.9824561403508771,0.9824453274943908,0.9666406475642093,0.02143851912519453,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8,0.4044316291809082,0.1092282622543301,0.018091487884521484,0.0026834099768174714,4800,0.5322408026755853,LogisticRegression(random_state=1),SAMME,"{'n_estimators': 4800, 'learning_rate': 0.5322408026755853, 'base_estimator': LogisticRegression(random_state=1), 'algorithm': 'SAMME'}",0.9648906749632703,0.9648906749632703,0.9296946068875893,0.9648473034437947,0.9649122807017544,0.9824453274943908,0.9824453274943908,1.0,0.9824453274943908,1.0,0.9736571523442852,0.019647089312925612,15,0.98635477582846,0.9824561403508771,0.9844051025369575,0.9941520467836257,0.98635477582846,0.9805066744696264,0.9766071204763696,0.9766071204763696,0.9785575048732943,0.9805068226120858,0.9826508084236124,0.005116972971551191
9,0.02391538619995117,0.0012110717578780218,0.007233881950378418,0.0009195715363173162,1550,0.7661204013377926,DecisionTreeClassifier(random_state=1),SAMME.R,"{'n_estimators': 1550, 'learning_rate': 0.7661204013377926, 'base_estimator': DecisionTreeClassifier(random_state=1), 'algorithm': 'SAMME.R'}",1.0,0.9473684210526315,0.9473684210526315,0.9471730672179987,0.9297813499265406,0.9649122807017544,0.9824453274943908,0.9824561403508771,0.9824561403508771,0.9824453274943908,0.9666406475642093,0.02143851912519453,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
