,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,0.12362771034240723,0.04302857279467261,0.021413230895996095,0.01231950201937516,1,0.001,rbf,"{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}",0.9332306348147977,1.0,0.9100514258999531,0.9332306348147977,0.9100514258999531,0.9549329501915709,0.9776360092149565,0.8838640788895169,0.9776360092149565,0.9549329501915709,0.9435566119132073,0.0343353373789867,21,0.9452348920404472,0.940137009381641,0.9477750900966044,0.9452348920404472,0.9503096311743847,0.9478986959077658,0.942824200573569,0.9529505592563297,0.942824200573569,0.9453643411250173,0.9460553512169776,0.0036017975211509344
1,0.08425066471099854,0.027781144201443106,0.01481459140777588,0.0051759799015212386,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.9558876811594202,1.0,0.9558876811594202,0.9558876811594202,0.9332306348147977,0.9329080276448697,1.0,1.0,1.0,1.0,0.9733801705937928,0.027768719318794027,12,0.9803280095628432,0.9803280095628432,0.9778517640303092,0.9728865379719509,0.9803280095628432,0.9803754149552605,0.9754304900692912,0.9704682540733998,0.9679803552476595,0.9729515935353058,0.9758928438571706,0.004391800841099914
2,0.19247467517852784,0.06421622714104122,0.024733304977416992,0.012698771331601669,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",1.0,0.9569530710835058,0.9781157187199928,0.9558876811594202,0.9343471561599787,0.9329080276448697,0.9559670781893004,0.934149243583206,1.0,1.0,0.9648327976540273,0.026452569447950106,20,0.992650088946037,0.992650088946037,0.992650088946037,0.9951034525750984,0.992650088946037,0.9951153585893263,0.9926679331140171,0.9926679331140171,0.9926679331140171,0.9902169608517533,0.9929039927142378,0.0013180646358068007
3,0.3584555149078369,0.12934116805604778,0.029000020027160643,0.017224099797818485,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.487536231884058,0.487536231884058,0.487536231884058,0.487536231884058,0.487536231884058,0.4773211567732116,0.4773211567732116,0.4773211567732116,0.4773211567732116,0.4773211567732116,0.48242869432863467,0.005107537555423203,28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4,0.09274451732635498,0.042624760996294295,0.020986151695251466,0.010614612998921281,10,0.001,rbf,"{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}",0.9781157187199928,1.0,0.9332306348147977,0.9558876811594202,0.9332306348147977,0.9549329501915709,0.9778932178932179,1.0,0.9776360092149565,1.0,0.9710926846808754,0.024504454254069722,13,0.9778517640303092,0.9778517640303092,0.9778517640303092,0.9703973267016357,0.9828001622649687,0.9803754149552605,0.9828416711041078,0.9729515935353058,0.9754304900692912,0.9779050590784023,0.9776257009799899,0.0037508572537676703
5,0.08516285419464112,0.026556919253354714,0.02043261528015137,0.00887351519722191,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",1.0,1.0,1.0,0.9781157187199928,0.9343471561599787,0.9549329501915709,0.9778932178932179,1.0,0.9776360092149565,1.0,0.9822925052179716,0.021618420002985375,4,0.992650088946037,0.9901931877988847,0.9877326398789907,0.9901931877988847,0.992650088946037,0.9926679331140171,0.9926679331140171,0.9902169608517533,0.9877623330224815,0.9877623330224815,0.9904496686493584,0.0020380530436855835
6,0.2639399528503418,0.05529230898852959,0.03592727184295654,0.01564701345351749,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",1.0,0.9569530710835058,0.9783807344448077,0.9343471561599787,0.9565217391304348,0.9776360092149565,0.9559670781893004,0.934149243583206,0.9778932178932179,1.0,0.9671848249699406,0.022398229628876866,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7,0.34806821346282957,0.1376237347449434,0.024643945693969726,0.0104056387432021,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.487536231884058,0.487536231884058,0.5351873612743179,0.487536231884058,0.5351873612743179,0.4773211567732116,0.4773211567732116,0.4773211567732116,0.5259259259259259,0.4773211567732116,0.49681939712195816,0.023602220960541313,22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8,0.05964894294738769,0.02070167632306745,0.01306600570678711,0.005678349702492005,50,0.001,rbf,"{'C': 50, 'gamma': 0.001, 'kernel': 'rbf'}",0.9781157187199928,1.0,1.0,0.9781157187199928,0.9343471561599787,0.9549329501915709,0.9778932178932179,1.0,1.0,1.0,0.9823404761684753,0.02160856407204667,2,0.9877326398789907,0.9828256958305871,0.9828001622649687,0.9877326398789907,0.9877501482433951,0.9902169608517533,0.9853039399624766,0.9828672662314741,0.9877623330224815,0.9853039399624766,0.9860295726127595,0.0024707310738749026
9,0.07602994441986084,0.036397762510863164,0.01899416446685791,0.010933310867527591,50,0.01,rbf,"{'C': 50, 'gamma': 0.01, 'kernel': 'rbf'}",0.9783807344448077,0.9569530710835058,1.0,0.9781157187199928,0.9558876811594202,0.9776360092149565,0.9778932178932179,0.9776360092149565,0.9776360092149565,1.0,0.9780138450945813,0.013785837530921784,8,0.992650088946037,0.992650088946037,0.992650088946037,0.9951034525750984,0.9951034525750984,0.9951153585893263,0.9926679331140171,0.9926679331140171,0.9951153585893263,0.9926679331140171,0.993639168850901,0.001200469061741338
