,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,0.325976824760437,0.03851208728638217,0.015580344200134277,0.0014253280030988625,1,0.001,rbf,"{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}",0.7124550711048603,0.7341351479664504,0.595959595959596,0.7624628848257541,0.7624628848257541,0.7872007510561726,0.6374433505235194,0.8110533774208786,0.7371303395399782,0.7248280175109443,0.7265131420733908,0.06226054152850556,28,0.730086956521739,0.7305222867020619,0.738759881422925,0.7234910985670864,0.7232218918965907,0.7249469419255257,0.7330367074527253,0.7205956456012927,0.7258129055829085,0.7317162169206444,0.72821905325935,0.005265745262205303
1,0.2562940359115601,0.034929690361627026,0.013547086715698242,0.0017377501525672398,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.7248280175109443,0.7324414715719063,0.6212121212121213,0.7872007510561726,0.8000000000000002,0.775,0.6620247222656861,0.836862745098039,0.774859287054409,0.75,0.7464429115769279,0.06149258945236305,26,0.7676247828246422,0.7652555893593338,0.7609930830039526,0.756775069058507,0.753995355562033,0.7554026822319506,0.7665207421304981,0.7469859977293614,0.7566961656474297,0.7595176452190231,0.7589767112766732,0.006057203430937312
2,0.24952282905578613,0.030561101855985165,0.013677692413330078,0.0014693210828520802,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.7248280175109443,0.8100965342617503,0.7124550711048603,0.836862745098039,0.7994987468671678,0.8372711625723674,0.7248280175109443,0.8372711625723674,0.784776072163317,0.8117647058823529,0.787965223554411,0.04703925878901922,18,0.8291505176993966,0.8346300310165193,0.8361060526559464,0.8346504559270517,0.8361098465265937,0.8332509881422924,0.829166337126422,0.8304718379446641,0.8263885539902661,0.8304914666810755,0.8320416087710228,0.0031857278306994504
3,0.35751512050628664,0.026040780802936456,0.015475773811340332,0.0008783694544503444,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.7474747474747475,0.7727272727272727,0.756058417589472,0.7998749218261413,0.8619607843137256,0.8374746054070948,0.8496240601503761,0.9124863259884357,0.8860579205570502,0.8866320264525271,0.8310371082486844,0.05574122410915337,7,0.975,0.9791666264788319,0.9763888433426762,0.9763877501808537,0.9777770918855518,0.9722187924435114,0.9736098384374247,0.9777776063086906,0.9819444096149876,0.9763866569178027,0.9766657615610331,0.002621269538306494
4,0.25741753578186033,0.018074615990531423,0.013494610786437988,0.0011553247163609965,10,0.001,rbf,"{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}",0.7248280175109443,0.7324414715719063,0.595959595959596,0.7872007510561726,0.774859287054409,0.7498436522826768,0.6620247222656861,0.824010056568196,0.8000000000000002,0.7498436522826768,0.7401011206552264,0.06435026454022398,27,0.759275972626725,0.7428367882399957,0.76088786598599,0.7456562150726105,0.7483970738996716,0.7498069498069497,0.7622977880488612,0.7498436522826767,0.7538699241948723,0.7440000000000001,0.7516872230158353,0.006716733866253
5,0.25325593948364256,0.01596974506698598,0.012751436233520508,0.0011331451127288281,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.7493734335839598,0.7186700767263428,0.6998123827392121,0.8117647058823529,0.812470698546648,0.8000000000000002,0.7113725490196078,0.8496240601503761,0.7744360902255639,0.75,0.7677523996874063,0.047519364013787105,20,0.7844623629955098,0.7902676633711117,0.7957856675651532,0.7749982638754928,0.769330533596838,0.7818935361070004,0.7860698437198534,0.7735372835665948,0.7748262548262548,0.781940658691991,0.7813112068315801,0.007803307759351116
6,0.2860386610031128,0.011819127273129212,0.012082910537719727,0.000997590602717676,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.7374589779653071,0.7858604944103289,0.7493734335839598,0.8496240601503761,0.7744360902255639,0.8248905565978737,0.7737272155876807,0.8248905565978737,0.8222222222222222,0.849906191369606,0.7992389798710792,0.03833851524085552,11,0.8958283096214131,0.8861102323320397,0.8916666666666667,0.8847042072546056,0.8777768346977987,0.8888880315434532,0.88888545942776,0.8847202208371673,0.8749652681300363,0.8847113249516253,0.8858256555462566,0.0058261902360503244
7,0.3526771068572998,0.024704702518115743,0.013911056518554687,0.0008914752816986758,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.748585795097423,0.7744360902255639,0.7606676113997797,0.8372711625723674,0.849906191369606,0.8749218261413383,0.949874686716792,0.898989898989899,0.9118249094630766,0.898989898989899,0.8505468070965746,0.06584258006256015,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8,0.2533744812011719,0.017342645964210063,0.013141655921936035,0.0010189513778226125,50,0.001,rbf,"{'C': 50, 'gamma': 0.001, 'kernel': 'rbf'}",0.7248280175109443,0.7579232361841057,0.619047619047619,0.7998749218261413,0.812470698546648,0.7621655452980753,0.6611764705882354,0.8362462604314281,0.774859287054409,0.7374589779653071,0.7486051034452913,0.06361357542674244,24,0.7718260869565217,0.7609617121812244,0.7678186266464043,0.7566961656474297,0.7594321857949882,0.7581821972065875,0.7648963693028236,0.745573704648455,0.7565494948402017,0.7564930358940861,0.7598429579118722,0.006873899023830191
9,0.2915482044219971,0.02533700934502169,0.012804508209228516,0.0012681407304284173,50,0.01,rbf,"{'C': 50, 'gamma': 0.01, 'kernel': 'rbf'}",0.7,0.7834050007963053,0.7248280175109443,0.8117647058823529,0.812470698546648,0.8374746054070948,0.7124550711048603,0.8372711625723674,0.7979797979797979,0.7498436522826768,0.7767492712083047,0.04877655615242568,19,0.8026544368007781,0.8124967447351517,0.8097218551733317,0.8111052810271923,0.8138888888888889,0.8097130455751145,0.818027122293414,0.8165973246057537,0.7972206575668022,0.8097130455751145,0.810113840224154,0.0058984707126481075
