,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_samples,param_max_leaf_nodes,param_max_features,param_max_depth,param_criterion,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,10.566637396812439,1.8737813344143988,0.9416269779205322,0.38604375517063055,1821,523,3708,0.38,68,1,62,gini,"{'n_estimators': 1821, 'min_samples_split': 523, 'min_samples_leaf': 3708, 'max_samples': 0.38, 'max_leaf_nodes': 68, 'max_features': 1, 'max_depth': 62, 'criterion': 'gini'}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333333333333337,5.551115123125783e-17,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333333333333337,5.551115123125783e-17
1,12.778781151771545,1.7117769236140197,1.205655002593994,0.40724966013097763,2441,421,3281,0.9500000000000001,150,1,223,gini,"{'n_estimators': 2441, 'min_samples_split': 421, 'min_samples_leaf': 3281, 'max_samples': 0.9500000000000001, 'max_leaf_nodes': 150, 'max_features': 1, 'max_depth': 223, 'criterion': 'gini'}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333333333333337,5.551115123125783e-17,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333333333333337,5.551115123125783e-17
2,4.164145541191101,0.7453585006741617,0.3456032514572144,0.11525495890097176,721,148,323,0.65,21,1,233,gini,"{'n_estimators': 721, 'min_samples_split': 148, 'min_samples_leaf': 323, 'max_samples': 0.65, 'max_leaf_nodes': 21, 'max_features': 1, 'max_depth': 233, 'criterion': 'gini'}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333333333333337,5.551115123125783e-17,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333333333333337,5.551115123125783e-17
3,0.4412447452545166,0.1541371516737975,0.05042176246643067,0.02578095989447256,81,517,3330,0.65,207,1,176,gini,"{'n_estimators': 81, 'min_samples_split': 517, 'min_samples_leaf': 3330, 'max_samples': 0.65, 'max_leaf_nodes': 207, 'max_features': 1, 'max_depth': 176, 'criterion': 'gini'}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333333333333337,5.551115123125783e-17,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333333333333337,5.551115123125783e-17
4,13.08937439918518,2.0280416331494417,1.0416703462600707,0.22494240022575776,2421,508,1083,0.11,152,1,252,entropy,"{'n_estimators': 2421, 'min_samples_split': 508, 'min_samples_leaf': 1083, 'max_samples': 0.11, 'max_leaf_nodes': 152, 'max_features': 1, 'max_depth': 252, 'criterion': 'entropy'}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333333333333337,5.551115123125783e-17,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333333333333337,5.551115123125783e-17
5,5.347806215286255,1.1185615884461817,0.4516816377639771,0.16764427682310687,881,466,2797,0.61,286,1,109,gini,"{'n_estimators': 881, 'min_samples_split': 466, 'min_samples_leaf': 2797, 'max_samples': 0.61, 'max_leaf_nodes': 286, 'max_features': 1, 'max_depth': 109, 'criterion': 'gini'}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333333333333337,5.551115123125783e-17,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333333333333337,5.551115123125783e-17
6,11.310876417160035,1.9047540504197247,0.9403118371963501,0.2778292192396098,2041,123,488,0.61,193,1,158,entropy,"{'n_estimators': 2041, 'min_samples_split': 123, 'min_samples_leaf': 488, 'max_samples': 0.61, 'max_leaf_nodes': 193, 'max_features': 1, 'max_depth': 158, 'criterion': 'entropy'}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333333333333337,5.551115123125783e-17,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333333333333337,5.551115123125783e-17
7,10.39032847881317,1.4504814594990674,0.8076000690460206,0.23204913278607098,1881,606,2679,0.3,219,1,104,log_loss,"{'n_estimators': 1881, 'min_samples_split': 606, 'min_samples_leaf': 2679, 'max_samples': 0.3, 'max_leaf_nodes': 219, 'max_features': 1, 'max_depth': 104, 'criterion': 'log_loss'}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333333333333337,5.551115123125783e-17,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333333333333337,5.551115123125783e-17
8,11.828067994117736,1.7740815657447824,0.9708234310150147,0.1957217603485699,2181,146,3407,0.04,267,1,275,entropy,"{'n_estimators': 2181, 'min_samples_split': 146, 'min_samples_leaf': 3407, 'max_samples': 0.04, 'max_leaf_nodes': 267, 'max_features': 1, 'max_depth': 275, 'criterion': 'entropy'}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333333333333337,5.551115123125783e-17,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333333333333337,5.551115123125783e-17
9,5.271539640426636,1.0013067404730736,0.4898657321929932,0.22351399578622683,941,144,3398,0.48000000000000004,273,1,193,entropy,"{'n_estimators': 941, 'min_samples_split': 144, 'min_samples_leaf': 3398, 'max_samples': 0.48000000000000004, 'max_leaf_nodes': 273, 'max_features': 1, 'max_depth': 193, 'criterion': 'entropy'}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333333333333337,5.551115123125783e-17,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333333333333337,5.551115123125783e-17
