,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,0.5464335203170776,0.1443864488983513,0.021148014068603515,0.003743960643344946,1,0.001,rbf,"{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}",0.724310776942356,0.7474747474747475,0.6360784313725489,0.774859287054409,0.7371303395399782,0.6834942237695837,0.5858823529411765,0.5775847385453925,0.7113725490196078,0.8484848484848484,0.7026672295144649,0.0801873591384132,28,0.7075186282778417,0.6938396833250866,0.7262700825010856,0.7207422944594207,0.7093718313939454,0.7151189609948447,0.7074303405572755,0.7137475296442688,0.7063275283146888,0.7068488762733222,0.710721575574178,0.0084432275640327
1,0.4262756586074829,0.06378661528986183,0.024953889846801757,0.007926867243503121,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.7371303395399782,0.7744360902255639,0.6624472573839663,0.7727272727272727,0.7727272727272727,0.7120951337818809,0.65,0.6423248882265276,0.7341351479664504,0.8476190476190476,0.730564245019796,0.06204489189831152,26,0.74026525198939,0.7427454009946407,0.7621655452980753,0.74972191323693,0.7401329058831022,0.7444444444444445,0.748598987219677,0.7486106261779055,0.7402772767694383,0.7370734544274181,0.7454035806441022,0.006913360318847153
2,0.43823459148406985,0.055600102725176605,0.020728921890258788,0.009358896766260115,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.73547472838923,0.7866666666666665,0.724310776942356,0.7979797979797979,0.7858604944103289,0.7994987468671678,0.7727272727272727,0.746031746031746,0.7714285714285714,0.8860579205570502,0.7806036722000187,0.04288460798440885,17,0.834553392640252,0.821824902753826,0.8286639619717573,0.818991924255082,0.8191709684399248,0.8108250131371518,0.823512722177294,0.8204561665999758,0.824561403508772,0.809218402765018,0.8211778858249053,0.007154034066334277
3,0.5804265975952149,0.06639453798736984,0.023096489906311034,0.004573564219221187,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.849906191369606,0.7998749218261413,0.724310776942356,0.7621655452980753,0.8372711625723674,0.836862745098039,0.812470698546648,0.9,0.8614391434419778,0.8860579205570502,0.8270359105652261,0.051406028173464,7,0.986110146537954,0.9902773088979987,0.9861093962217559,0.986110146537954,0.986110146537954,0.9847219569784198,0.9833333333333333,0.983333204731518,0.988888545942776,0.9861093962217559,0.9861103581941422,0.002059949360749961
4,0.39675393104553225,0.058987330443879216,0.02253756523132324,0.007219062337002606,10,0.001,rbf,"{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}",0.7248280175109443,0.7341351479664504,0.6497811131957474,0.7994987468671678,0.7858604944103289,0.6983029541169076,0.6491228070175439,0.6423248882265276,0.774859287054409,0.8476190476190476,0.7306332503985074,0.0674571890369402,25,0.74972191323693,0.7374873402459609,0.7472202717613562,0.7416586931695424,0.7388385105151457,0.7471266142291452,0.7469410456062292,0.7344963597504821,0.7288397469943507,0.7305035693613736,0.7402834064870516,0.007072826530589823
5,0.38581552505493166,0.08372444594813762,0.02369661331176758,0.01016627361739931,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.7341351479664504,0.7872007510561726,0.7250000000000001,0.746031746031746,0.8110533774208786,0.7615686274509803,0.6992481203007519,0.6952380952380952,0.7324414715719063,0.8343685300207039,0.7526285867057686,0.04366870743246034,21,0.7831660231660231,0.7794921496414033,0.7868086909906544,0.7742317608529022,0.778448247500092,0.7761985021980504,0.7830051621279094,0.7830051621279094,0.784152207507867,0.7715170278637771,0.7800024933976588,0.004626395703029455
6,0.4614800691604614,0.06690411702454252,0.01978609561920166,0.005755595583978321,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.7621655452980753,0.8117647058823529,0.7248280175109443,0.824010056568196,0.7858604944103289,0.8372711625723674,0.7998749218261413,0.7621655452980753,0.7979797979797979,0.8730158730158731,0.7978936120362152,0.040135671223643,9,0.8805325101292687,0.8805408075070997,0.8749961418562301,0.8847202208371673,0.8888751697740461,0.8777626867514509,0.8819168826057009,0.8860794665184775,0.8749913188415863,0.8680349360143077,0.8798450140835335,0.005833636248696365
7,0.629407000541687,0.09853606418357924,0.02897689342498779,0.01305746580571049,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.849906191369606,0.7872007510561726,0.7124550711048603,0.775,0.85,0.8997493734335841,0.949874686716792,0.912156862745098,0.8866320264525271,0.8730158730158731,0.8495990835894514,0.0683160443496844,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8,0.40832474231719973,0.03772172357785392,0.020583271980285645,0.004943299624461722,50,0.001,rbf,"{'C': 50, 'gamma': 0.001, 'kernel': 'rbf'}",0.724310776942356,0.7474747474747475,0.6624472573839663,0.7866666666666665,0.824010056568196,0.6983029541169076,0.6620247222656861,0.6533333333333333,0.7606676113997797,0.8222222222222222,0.734146034837386,0.06142212340086822,24,0.7458093068210536,0.7457504471943979,0.7499691319916039,0.7527472527472527,0.7361090749157014,0.7555385790679909,0.754143427908888,0.754154810706535,0.7359460774094919,0.7333251026266241,0.746349321138954,0.008021991302786972
9,0.44905474185943606,0.07350821606837649,0.016275906562805177,0.003966954199762651,50,0.01,rbf,"{'C': 50, 'gamma': 0.01, 'kernel': 'rbf'}",0.748585795097423,0.8117647058823529,0.7374589779653071,0.7858604944103289,0.8117647058823529,0.7988686360779383,0.7493734335839598,0.7222222222222222,0.7474747474747475,0.8598502946329034,0.7773224013229536,0.04104080793623754,19,0.8094925401960312,0.8019694586700344,0.8147342027824696,0.8007427634749253,0.7981871640077246,0.7970954068515045,0.8110177865612649,0.8064871658529512,0.8022268819783502,0.7925653792236672,0.8034518749598923,0.006541495817421156
